id_establecimiento,id_departamento,jardin_infantes,primario,secundario
56768,82084,,1,
56769,82084,1,,
56773,82084,1,1,
56774,82119,,,
56775,82063,,1,
56776,82063,,,1
56777,82063,,1,
56778,82063,,1,
56780,82063,1,1,
56783,82063,,,1
56784,82063,,,
56785,82070,,,
56786,82063,,,1
56787,82063,,,1
56788,82063,,,
56789,82063,1,1,1
56792,82063,1,1,
56793,82063,,1,
56794,82063,1,,
56795,82063,,,1
56804,82084,,1,
56805,82084,,,1
56806,82084,,,1
56807,82084,,1,
56809,82063,,,1
56810,82063,,1,
56812,82063,,,
56813,82070,,,
56814,82091,,,
56815,82063,,,1
56816,82063,1,1,
56818,82119,,,1
56819,82119,,,1
56820,82070,,1,
56821,82070,,1,
56822,82070,1,1,
56823,82070,,1,
56824,82070,,1,
56825,82070,,1,
56826,82070,1,1,
56829,82042,,,
56830,82063,,,
56831,82070,,,1
56832,82063,,,1
56833,82119,,1,
56834,82119,1,1,
56835,82119,,,1
56836,82119,,,
56843,82119,,,1
56845,82119,1,1,
56846,82119,,1,
56848,82119,,,1
56849,82119,,,1
56850,82119,,,1
56851,82042,,,1
56852,82042,,,1
56853,82042,,1,
56854,82042,1,1,
56855,82042,,,
56856,82063,,1,
56857,82063,,1,
56858,82084,,,1
56859,82084,,1,
56860,82084,,,1
56861,82035,,1,
56862,82035,,1,
56863,82035,1,1,
56864,82035,1,,
56865,82035,,,1
56866,82021,1,1,
56868,82021,,1,
56869,82021,,,1
56870,82021,,,1
56871,82063,1,1,
56872,82063,,1,
56873,82063,1,,
56874,82063,1,,
56875,82063,1,,
56876,82063,1,1,
56877,82063,1,1,
56878,82063,1,1,
56882,82063,,1,
56883,82063,,1,
56884,82063,,,1
56885,82063,,,1
56886,82063,,1,
56887,82063,,1,
56888,82063,,1,
56889,82063,,1,
56891,82063,,,1
56893,82063,,,1
56897,82084,1,1,
56898,82084,1,1,
56899,82084,,,
56900,82084,,,1
56901,82084,,1,
56902,82084,,1,
56903,82063,,,1
56904,82063,,1,
56906,82042,,,1
56907,82042,,1,
56908,82042,,1,
56909,82042,1,,
56910,82042,1,,
56911,82042,1,,
56912,82042,1,,
56913,82021,,1,
56914,82021,1,1,
56915,82021,,1,
56916,82014,,1,
56917,82014,,,1
56920,82014,1,,
56921,82014,,1,
56922,82063,,,1
56940,82063,1,,
56941,82063,,1,
56942,82063,1,1,
56945,82084,1,,
56946,82063,,,1
56947,82063,,1,
56948,82063,,1,
56949,82063,,,
56950,82063,1,1,
56951,82063,,1,
56952,82063,1,1,
56953,82063,,1,
56954,82063,,1,
56955,82063,,1,
56956,82042,,,1
56960,82042,1,1,
56961,82042,,1,
56962,82042,1,,
56963,82042,,1,
56964,82042,,,1
56965,82042,,1,
56966,82042,,1,
56967,82042,,1,
56968,82042,1,1,
56969,82042,,,1
56971,82042,1,,
56973,82119,,,1
56974,82119,,1,
56975,82119,,,
56976,82084,,,
56977,82119,1,1,
56978,82119,,1,
56979,82119,,1,
56980,82119,1,1,
56981,82119,1,,
56983,82119,,,1
56984,82119,,,1
56985,82119,1,1,
56986,82119,,,1
56987,82063,,1,
56988,82063,,1,
56989,82063,,,1
56990,82063,,1,
56991,82063,,1,
56992,82063,,1,
56994,82063,1,,
56995,82063,,1,
56996,82063,,1,
56997,82063,,1,
56998,82063,,,1
56999,82084,,,
57000,82084,,,1
57001,82084,1,1,
57002,82084,,,1
57006,82084,,1,
57007,82084,1,1,
57008,82084,,1,
57009,82112,,1,
57010,82112,,1,
57011,82042,1,1,
57012,82042,,,1
57013,82042,,,
57014,82042,1,1,
57016,82021,,1,
57017,82021,,1,
57018,82021,,,1
57019,82021,,,1
57020,82021,,,1
57021,82021,1,1,
57022,82021,1,1,
57023,82021,1,1,
57024,82021,,1,
57025,82021,,,1
57026,82021,,1,
57027,82021,,1,
57028,82021,1,,
57029,82021,1,,
57030,82021,1,,
57031,82126,1,1,
57032,82126,1,1,
57033,82126,1,1,
57034,82112,,,1
57035,82112,,1,
57036,82112,1,1,
57037,82014,,,1
57038,82014,,,1
57039,82014,,1,
57040,82014,1,1,
57041,82077,,1,
57042,82077,,,
57043,82077,,,1
57051,82077,,1,
57052,82077,1,1,
57053,82077,,1,
57054,82077,,1,
57055,82021,1,1,
57056,82021,1,1,
57057,82021,,1,
57058,82070,,,1
57059,82070,,1,
57060,82070,,,1
57061,82070,,,1
57062,82070,1,1,
57063,82070,,,1
57064,82070,,1,
57065,82070,,1,
57066,82070,,,1
57067,82070,1,,
57068,82070,,1,
57069,82070,,,
57070,82063,,,
57071,82070,1,,
57072,82070,1,,
57073,82070,1,,
57074,82070,1,,
57075,82049,1,1,
57078,82119,,,
57079,82119,1,1,
57080,82119,1,1,
57081,82119,1,,
57082,82119,,,1
57083,82119,,1,
57084,82119,1,1,
57087,82119,1,,
57088,82119,,1,
57089,82119,,,1
57090,82119,1,,
57091,82119,,1,
57092,82119,1,1,
57093,82119,,,1
57094,82119,,,1
57095,82119,,,1
57096,82119,1,,
57098,82119,1,1,
57099,82049,1,1,
57100,82049,1,1,
57101,82049,1,1,
57102,82049,,,1
57103,82049,,,1
57104,82049,1,1,
57105,82049,1,1,
57106,82049,,1,
57107,82126,1,1,1
57108,82126,,,1
57109,82126,1,1,
57110,82126,,1,
57111,82126,,1,
57113,82084,,1,
57114,82021,1,1,
57115,82021,,,1
57116,82084,,,
57117,82084,,,
57118,82063,,,1
57119,82063,,,1
57120,82063,1,1,
57121,82049,,,1
57122,82049,,1,
57123,82049,1,1,
57124,82049,1,,
57125,82049,1,,
57126,82049,,,1
57127,82049,,,1
57128,82063,,1,
57129,82063,1,,
57130,82063,,,1
57131,82063,,,1
57132,82063,,1,
57133,82063,1,,
57134,82091,,1,
57135,82091,,1,
57136,82091,,1,
57137,82091,1,1,
57138,82091,1,,
57139,82091,,1,
57140,82091,1,1,
57141,82091,,1,
57142,82091,1,1,
57143,82091,,1,
57144,82049,,1,
57153,82063,1,,
57155,82063,,1,
57156,82063,1,,
57157,82133,,1,
57158,82133,1,1,
57159,82133,1,1,
57160,82133,,1,
57161,82133,1,1,
57162,82133,1,1,
57163,82133,1,,
57164,82133,1,,
57165,82133,1,,
57166,82133,1,,
57167,82133,,,1
57168,82133,,,
57169,82133,1,,
57170,82133,1,,
57171,82133,1,,
57172,82133,,1,
57173,82133,,1,
57174,82063,,1,
57175,82063,,,1
57176,82063,1,1,
57177,82063,,1,
57178,82063,,1,
57179,82084,,1,
57180,82063,,1,
57181,82084,1,1,
57182,82049,,1,
57183,82049,,1,
57184,82049,,,1
57185,82049,,1,
57186,82063,,1,
57187,82063,,1,
57188,82063,,1,
57189,82063,,1,
57190,82063,1,,
57191,82119,,,1
57192,82119,1,1,
57194,82119,,1,
57195,82042,,1,
57197,82084,,,1
57198,82042,,,1
57199,82119,,1,
57200,82091,,,1
57201,82091,,1,
57202,82091,1,1,
57204,82091,,,1
57205,82091,1,1,
57208,82091,,1,
57209,82119,,,1
57210,82119,,1,
57211,82049,1,1,
57212,82070,,,1
57213,82070,,1,
57214,82070,1,1,
57215,82070,,1,
57216,82070,1,1,
57217,82070,,,1
57218,82070,,,1
57219,82070,,,1
57220,82070,1,1,1
57221,82007,,1,
57222,82007,1,,
57224,82007,,1,
57225,82056,,1,
57226,82091,1,1,
57227,82091,1,1,
57228,82091,,,1
57229,82091,1,,
57230,82091,,1,
57231,82091,,1,
57232,82007,,,1
57233,82007,,1,
57234,82084,,,1
57235,82007,,1,
57236,82063,1,1,
57237,82063,,,1
57238,82063,,,
57239,82063,,,1
57240,82063,,,1
57241,82063,,,1
57242,82063,,,
57243,82063,,,
57244,82084,,,1
57245,82084,,,1
57246,82119,,,
57247,82084,1,1,
57248,82084,1,,
57249,82084,,1,
57250,82119,1,1,
57261,82091,,,1
57262,82091,,,1
57263,82091,,,1
57264,82091,,,1
57265,82091,,,1
57266,82091,,,1
57267,82091,1,,
57268,82091,,1,
57271,82091,,1,
57272,82091,,1,
57273,82091,1,1,
57274,82091,1,1,
57275,82091,1,1,
57276,82091,1,1,1
57278,82077,1,1,
57281,82077,1,1,
57282,82077,,,1
57283,82077,1,1,
57284,82077,1,1,
57285,82077,1,1,
57286,82077,,1,
57287,82077,1,1,
57288,82021,1,1,
57289,82021,1,1,
57290,82021,1,1,
57291,82007,,1,
57292,82007,,1,
57293,82007,,,1
57294,82098,,1,
57295,82098,,,1
57296,82098,1,1,
57297,82098,,,1
57298,82035,,,1
57301,82049,,,
57302,82049,,1,
57303,82049,,1,
57304,82049,,1,
57305,82049,,1,
57307,82049,,,1
57308,82084,,,1
57309,82084,,,1
57310,82091,1,1,
57311,82091,1,1,
57312,82091,1,1,
57313,82091,1,1,
57314,82091,1,1,
57315,82091,1,1,
57316,82091,1,1,
57317,82091,1,1,
57318,82091,,1,
57319,82091,,,
57320,82112,,,1
57321,82112,1,1,
57322,82112,1,1,
57323,82112,1,1,
57324,82112,,1,
57325,82112,,1,
57326,82112,,1,
57327,82112,1,,
57328,82112,1,,
57329,82112,1,,
57330,82112,1,,
57331,82084,,1,
57332,82084,1,1,
57333,82084,1,1,
57334,82084,,,1
57335,82084,,1,
57336,82084,,,1
57337,82133,,,1
57338,82133,,,1
57340,82133,,1,
57341,82133,1,1,
57342,82133,1,1,
57343,82133,1,1,
57344,82133,1,1,
57345,82056,,1,
57346,82056,,1,
57347,82056,1,,
57348,82056,1,,
57350,82056,1,,
57351,82056,1,,
57352,82056,1,,
57353,82056,1,,
57355,82056,,,1
57356,82056,1,1,
57357,82056,,,1
57358,82056,,,1
57359,82056,,,1
57360,82049,,,1
57362,82056,,1,
57363,82056,,1,
57364,82063,,1,
57365,82063,,1,
57366,82063,,,1
57367,82063,,1,
57368,82063,1,,
57369,82063,1,,
57372,82063,,1,
57373,82063,1,1,
57374,82063,1,1,
57375,82063,,1,
57376,82063,,,1
57377,82063,1,1,
57378,82063,,,1
57379,82063,,,1
57380,82112,,,1
57381,82063,1,1,
57382,82063,1,1,
57384,82063,1,1,
57385,82063,,,1
57386,82063,,1,
57387,82063,1,,
57388,82063,1,1,
57389,82063,,1,
57391,82063,,1,
57392,82063,,1,
57395,82063,1,,
57396,82063,,,1
57397,82063,,,1
57398,82063,,1,
57399,82063,1,1,
57400,82063,1,,
57401,82014,,,1
57402,82014,,1,
57403,82014,1,1,
57404,82014,,1,
57405,82014,1,1,
57406,82014,1,,
57407,82091,1,1,
57408,82091,1,1,
57409,82091,1,1,
57410,82091,,,1
57411,82091,1,1,
57412,82091,,,1
57413,82091,1,1,
57414,82091,1,1,
57415,82091,,1,
57416,82091,,,
57418,82091,1,1,
57419,82063,,1,
57420,82042,,,1
57421,82042,,,
57422,82042,,,
57423,82042,1,1,
57424,82042,,1,
57425,82042,,1,
57426,82042,,,1
57427,82042,,,1
57428,82042,,1,
57429,82042,,,1
57431,82084,1,1,
57432,82084,,,1
57433,82084,1,1,
57434,82084,,,1
57435,82084,1,1,
57436,82084,1,1,
57438,82084,1,1,
57439,82126,,,1
57440,82126,,,1
57441,82126,1,,
57442,82126,1,,
57443,82126,1,,
57444,82063,1,1,
57445,82084,1,,
57446,82028,,,1
57447,82028,,,
57450,82126,,,1
57451,82126,,1,
57452,82126,,1,
57453,82126,,1,
57454,82126,1,,
57455,82126,1,,
57457,82126,1,,
57458,82063,1,,
57459,82063,,,1
57460,82042,,1,
57461,82042,,1,
57462,82042,1,1,
57463,82042,1,1,
57464,82042,1,1,
57465,82042,,1,
57466,82042,,,1
57468,82042,,1,
57469,82084,1,1,
57470,82084,1,1,1
57471,82084,,1,
57472,82084,1,1,
57473,82084,1,1,
57474,82084,,1,
57475,82084,1,1,
57477,82084,,1,
57478,82084,,,1
57479,82084,,,1
57480,82084,1,1,
57481,82084,,,1
57482,82084,1,1,
57483,82014,,1,
57484,82014,1,1,
57486,82014,,1,
57487,82014,,,1
57488,82063,1,,
57489,82063,,1,
57490,82063,1,1,
57491,82063,,1,
57492,82119,,,1
57493,82119,,,1
57494,82119,,1,
57495,82119,,1,
57496,82021,,,1
57497,82021,,,1
57498,82021,,,1
57499,82119,1,1,
57500,82063,,,1
57501,82063,,,1
57502,82084,1,,
57503,82084,1,1,
57504,82084,,1,
57507,82084,,,1
57508,82084,,,
57509,82084,,,1
57510,82084,,,1
57511,82042,1,,
57512,82042,,1,
57514,82042,,,1
57515,82042,,,1
57516,82042,,,1
57517,82042,,,1
57518,82042,,,1
57519,82042,,1,
57520,82042,,,1
57521,82042,,1,
57522,82042,1,,
57523,82042,,,1
57524,82084,,,
57525,82084,1,1,
57526,82084,,,
57527,82084,,,
57528,82084,1,1,
57534,82028,,,
57535,82084,,,1
57536,82084,1,1,
57537,82084,,1,
57543,82028,,,1
57544,82028,,,1
57545,82028,,,1
57546,82028,1,1,
57547,82028,,1,
57548,82084,,,
57549,82084,,1,
57550,82084,,,1
57551,82084,,1,
57552,82084,,,1
57553,82084,,,1
57554,82084,1,,
57555,82084,,,
57556,82084,,,1
57557,82084,,,1
57558,82084,1,1,
57559,82084,,1,
57560,82084,,1,
57561,82084,1,,
57562,82084,1,1,
57563,82084,,,
57566,82084,,,1
57567,82084,,1,
57568,82084,,1,
57569,82084,1,,
57570,82084,1,1,
57571,82084,,,1
57572,82084,,1,
57573,82084,,1,
57574,82084,,,1
57575,82084,,,1
57576,82077,1,1,
57577,82077,1,1,
57580,82028,,,1
57581,82084,,,1
57582,82084,,1,
57583,82084,,,1
57584,82084,1,1,
57585,82084,,,1
57586,82084,1,1,
57587,82084,1,1,
57588,82084,1,,
57589,82021,,,
57590,82021,,1,
57592,82021,1,,
57593,82084,,1,
57594,82084,,,1
57595,82084,1,1,
57596,82084,1,1,
57598,82084,,,1
57599,82084,1,1,
57600,82084,,,1
57601,82084,1,,
57602,82112,1,1,
57603,82112,1,1,
57604,82112,,1,1
57605,82084,,1,
57606,82077,,,1
57607,82077,1,1,
57608,82077,1,1,
57610,82042,,1,
57612,82042,,1,
57613,82042,,,1
57614,82042,,,1
57615,82084,,,
57616,82007,,1,
57617,82007,1,1,
57619,82007,1,1,
57620,82007,,1,
57621,82007,1,1,
57622,82007,,,1
57623,82007,,,1
57624,82007,,,1
57625,82007,1,1,
57626,82007,1,,
57627,82007,1,,
57628,82084,1,1,
57629,82084,1,1,
57630,82084,,,1
57631,82084,,,1
57632,82049,1,1,
57633,82049,,1,
57634,82049,,,1
57635,82049,,1,
57636,82049,,,1
57637,82049,1,1,
57638,82049,1,,
57639,82049,1,,
57640,82049,1,,
57641,82049,1,1,
57642,82021,,,1
57643,82028,,1,
57644,82028,,1,
57646,82028,,,1
57647,82028,,1,
57648,82028,1,,
57649,82028,1,1,
57650,82028,,,1
57651,82028,1,1,
57652,82028,,1,
57653,82028,1,1,
57654,82028,,,1
57655,82028,,1,
57656,82028,1,,
57657,82028,1,1,
57658,82084,1,1,
57660,82084,,,1
57661,82084,,1,
57662,82084,,1,
57663,82084,,,1
57664,82084,,,1
57665,82084,1,1,
57666,82084,,,
57667,82084,1,,
57668,82084,1,,
57669,82084,,1,
57670,82084,,,1
57671,82084,1,1,
57673,82084,,,1
57674,82084,1,1,
57676,82084,,1,
57677,82084,,,1
57678,82084,,1,
57679,82084,,,1
57680,82084,,1,
57681,82028,,1,
57682,82028,1,1,
57683,82028,,,1
57685,82028,1,1,
57686,82028,1,1,
57687,82084,,,1
57688,82084,1,1,
57689,82084,,1,
57690,82084,,1,
57692,82084,1,1,
57693,82084,1,,
57694,82084,,,1
57696,82084,,1,
57697,82084,,1,
57698,82084,,,1
57699,82084,,,
57700,82084,,,
57701,82042,1,1,
57702,82042,,,1
57703,82042,,1,
57705,82042,1,,
57706,82084,,,
57707,82084,,,
57708,82084,,1,
57709,82084,,,1
57710,82084,,,1
57711,82084,,1,
57712,82084,,,1
57713,82084,1,1,
57717,82084,,,1
57718,82084,1,1,
57719,82084,,,1
57720,82084,,,1
57721,82084,,1,
57722,82084,,1,
57727,82112,,,1
57728,82070,,,1
57729,82070,1,1,
57730,82070,1,1,
57731,82070,1,1,
57732,82070,1,1,
57733,82070,1,1,
57734,82070,1,,
57735,82070,,,1
57736,82070,,1,
57737,82070,,,1
57740,82070,1,1,
57741,82084,1,1,1
57742,82084,,1,
57743,82084,1,,
57746,82084,1,1,
57747,82084,,,1
57749,82084,,,1
57750,82084,,1,
57751,82084,1,,
57758,82084,,1,
57759,82084,,1,
57760,82084,,1,
57761,82070,,1,
57763,82070,1,,
57764,82021,1,1,
57766,82021,1,1,
57767,82021,1,,
57770,82063,,,
57771,82063,,,1
57772,82063,,,1
57780,82063,1,1,
57781,82063,,,1
57782,82063,,1,
57783,82063,,1,
57784,82063,1,,
57785,82063,1,1,
57786,82063,,1,
57787,82063,,1,
57793,82063,1,,
57794,82063,,,
57795,82063,1,,
57796,82063,,1,
57797,82063,,1,
57798,82063,1,1,
57799,82063,,,1
57800,82063,,,1
57801,82063,,1,
57802,82063,1,1,
57803,82084,,,1
57805,82063,,,1
57806,82063,1,1,
57807,82063,1,,
57808,82063,,1,
57809,82063,,,1
57810,82042,,1,
57812,82042,,,1
57813,82042,,,1
57814,82042,,1,
57815,82042,,1,
57816,82042,,1,
57817,82042,1,,
57818,82042,1,,
57819,82042,1,,
57820,82042,1,,
57824,82042,,1,
57825,82042,,1,
57826,82084,,,1
57837,82084,1,,
57838,82084,1,1,
57842,82084,,,1
57843,82084,,1,
57844,82084,1,1,
57845,82084,1,1,
57846,82084,,,1
57847,82063,,1,
57848,82063,,1,
57849,82063,,1,
57850,82084,,,1
57851,82084,,1,
57854,82063,1,1,
57855,82063,,1,
57856,82098,1,1,
57857,82077,,,1
57858,82077,,,1
57859,82077,,,1
57860,82077,,1,
57861,82077,1,1,
57862,82077,1,1,
57863,82105,,1,
57864,82105,1,,
57865,82105,1,,
57866,82105,1,,
57867,82105,1,,
57868,82105,,1,
57869,82105,,,1
57871,82105,,,1
57873,82105,1,,
57874,82105,1,,
57875,82105,1,,
57876,82105,,,1
57877,82105,1,1,
57878,82105,1,1,
57879,82105,1,1,
57880,82105,,,
57881,82105,,1,
57885,82105,1,,
57886,82105,1,,
57887,82105,1,,
57888,82105,1,,
57889,82105,1,,
57891,82049,1,1,
57892,82049,,1,
57893,82049,1,1,
57894,82049,1,1,
57895,82049,1,1,
57896,82049,1,1,
57897,82049,1,1,
57898,82049,,,1
57899,82049,1,1,
57900,82049,1,1,
57901,82049,,1,
57902,82049,1,1,
57903,82049,1,1,
57904,82049,,,1
57905,82049,,,1
57906,82049,,1,
57907,82105,,1,
57908,82105,,,1
57909,82112,1,,
57910,82112,1,,
57911,82112,1,,
57912,82105,,,1
57913,82105,,1,
57914,82105,,1,
57915,82105,,1,
57916,82105,1,,
57917,82105,1,,
57918,82105,,1,
57919,82105,1,1,
57920,82105,,,1
57921,82070,,1,
57922,82070,1,1,
57923,82021,1,1,
57924,82070,1,,
57925,82070,1,,
57926,82105,,,1
57927,82035,,1,
57928,82035,,,1
57929,82021,1,1,
57930,82021,1,1,
57931,82021,,1,
57932,82021,,1,
57933,82021,,,1
57934,82021,,,1
57935,82021,,,1
57936,82021,,1,
57937,82021,,1,
57938,82021,,,1
57939,82098,1,1,
57940,82042,,1,
57941,82042,,1,
57942,82042,,1,
57943,82042,1,,
57944,82042,1,,
57945,82042,1,,
57946,82042,1,,
57947,82042,,,1
57948,82042,,,1
57949,82042,,,1
57950,82042,1,,
57951,82042,1,,
57952,82049,,,1
57953,82049,1,1,
57954,82049,1,1,
57955,82049,1,1,
57956,82049,1,1,
57957,82049,1,1,
57958,82049,,,1
57959,82049,,1,
57960,82049,1,1,
57961,82133,1,1,
57962,82133,1,1,
57963,82133,1,1,
57964,82133,1,1,
57965,82133,1,1,
57966,82133,1,1,
57967,82105,,,1
57968,82105,1,1,
57969,82105,,1,
57970,82105,1,1,
57971,82105,1,1,
57972,82105,,1,
57973,82105,,1,
57974,82105,1,1,
57975,82105,,,1
57976,82105,1,1,
57977,82105,,1,
57978,82049,,,1
57979,82049,,1,
57983,82049,,1,
57985,82049,,1,
57986,82035,1,1,
57987,82035,,,1
57988,82035,1,1,
57989,82035,1,1,
57990,82035,1,1,
57991,82035,1,1,
57992,82035,,1,
57993,82035,1,1,
57994,82035,,,1
57996,82035,,,1
57997,82035,,,
57998,82035,,,
58000,82035,,1,
58001,82035,1,1,
58002,82035,1,1,
58003,82035,1,1,
58004,82105,,,1
58005,82105,1,1,
58006,82105,1,1,
58007,82105,,1,
58008,82105,,1,
58009,82105,,,1
58010,82105,1,1,
58011,82105,,1,
58013,82126,,,1
58014,82126,1,1,
58016,82126,1,1,
58018,82126,,,1
58019,82126,,1,
58025,82042,,1,
58026,82042,1,1,
58027,82105,,1,
58028,82105,,1,
58029,82105,,,1
58030,82133,1,1,
58031,82049,,,1
58032,82105,,1,
58033,82105,1,1,
58034,82105,,1,
58035,82119,1,,
58036,82119,,1,
58040,82119,,1,
58042,82056,,1,
58043,82056,1,,
58044,82056,1,,
58045,82056,1,,
58048,82056,,,1
58049,82063,1,1,
58050,82063,,,1
58051,82063,1,1,
58052,82063,,,1
58053,82063,,,1
58054,82021,1,1,
58055,82021,,1,
58056,82021,,,1
58057,82084,1,1,
58058,82084,1,1,
58059,82084,,,1
58060,82084,,1,
58061,82084,,1,
58068,82084,,1,
58069,82084,,,1
58070,82084,,1,
58071,82112,,,1
58072,82014,,,1
58074,82014,,1,
58094,82126,,,1
58095,82126,,1,
58096,82126,1,,
58097,82126,1,,
58098,82126,1,,
58099,82126,,,1
58100,82021,1,,
58101,82021,,1,
58102,82049,1,1,
58103,82049,,1,
58105,82021,,1,
58106,82021,1,1,
58107,82021,1,1,
58108,82021,,,1
58110,82084,,,1
58111,82084,,,1
58114,82021,,,
58115,82021,1,,
58116,82021,1,,
58117,82021,1,,
58118,82021,1,,
58119,82021,1,,
58120,82070,1,,
58121,82021,1,,
58122,82021,1,1,
58123,82021,,1,
58124,82021,,1,
58125,82021,1,1,
58126,82021,1,1,
58127,82028,,,1
58128,82028,,,1
58129,82028,,,1
58130,82028,,1,
58131,82028,,1,
58132,82028,1,1,
58133,82028,1,1,
58134,82028,1,1,
58135,82028,1,1,
58136,82028,,,1
58137,82098,,1,
58138,82098,,,1
58139,82098,,1,
58140,82091,,,1
58141,82091,,,1
58142,82091,1,1,
58143,82091,,1,
58146,82091,,,1
58147,82091,,1,
58149,82091,1,1,
58150,82091,1,1,
58151,82091,1,1,
58152,82091,1,1,
58153,82091,1,1,
58154,82091,1,1,
58155,82091,1,1,
58156,82091,1,1,
58157,82091,1,1,
58158,82091,1,1,
58159,82091,1,1,
58160,82091,,1,
58161,82091,1,1,
58162,82091,,1,
58163,82091,,1,
58164,82091,,1,
58165,82091,,1,
58166,82091,1,1,
58167,82091,1,1,
58168,82091,1,1,
58169,82091,1,,
58170,82091,1,,
58171,82091,1,,
58175,82049,,1,
58176,82049,,,
58177,82049,1,1,
58178,82049,1,1,
58182,82084,,1,
58183,82084,1,1,
58184,82084,,,1
58185,82084,1,1,
58186,82084,1,1,
58187,82084,1,1,
58188,82084,,,1
58189,82084,,,1
58190,82084,,,1
58191,82084,,,1
58192,82084,1,1,
58193,82084,,1,
58194,82084,,,1
58195,82084,,1,
58196,82084,,1,
58197,82084,,1,
58198,82084,,,1
58199,82084,,,1
58200,82084,1,1,
58201,82084,1,1,
58202,82049,1,1,
58203,82049,,1,
58204,82049,,1,
58205,82049,,1,
58206,82049,1,1,
58207,82049,1,1,
58208,82049,1,1,
58209,82049,1,1,
58210,82049,1,1,
58211,82049,1,1,
58212,82049,1,1,
58213,82049,1,1,
58214,82049,,,1
58215,82049,1,1,
58216,82049,,1,
58217,82049,1,1,
58218,82049,,1,
58219,82112,,1,
58220,82098,,1,
58221,82098,1,1,
58222,82098,,1,
58223,82098,,,1
58224,82098,,,
58225,82098,,1,
58226,82098,1,1,
58227,82098,,1,
58228,82098,,1,
58229,82098,,,1
58230,82049,,,1
58231,82049,,,1
58232,82049,,,1
58235,82098,,,1
58236,82098,,,
58240,82133,,1,
58241,82133,1,1,
58242,82133,,1,
58243,82133,1,1,
58244,82133,1,1,
58245,82133,,,1
58246,82133,,,1
58248,82133,,,1
58249,82133,,,1
58251,82049,1,1,
58252,82049,1,1,
58253,82084,,1,
58254,82084,1,1,
58255,82049,1,1,
58256,82049,1,1,
58257,82084,1,1,
58258,82084,,,1
58259,82084,1,1,
58260,82084,,1,
58261,82091,,1,
58262,82091,1,1,
58263,82084,1,1,
58264,82084,,,1
58265,82049,,1,
58266,82042,,1,
58267,82126,1,1,
58268,82126,1,1,
58269,82126,,1,
58281,82084,1,1,
58282,82112,1,1,
58283,82084,1,1,
58284,82084,,1,
58285,82084,1,1,
58286,82084,,,1
58287,82021,,1,
58291,82021,,1,
58292,82084,1,,
58293,82084,1,,
58294,82084,1,,
58295,82112,1,,
58296,82056,1,,
58297,82119,1,,
58298,82084,1,,
58299,82112,1,,
58300,82112,1,,
58301,82091,1,,
58302,82091,1,,
58303,82091,1,,
58304,82077,1,,
58305,82077,1,,
58306,82084,1,,
58307,82042,1,,
58308,82042,1,,
58309,82063,1,,
58310,82063,1,,
58311,82014,1,,
58312,82014,1,,
58313,82133,1,,
58314,82133,1,,
58315,82084,1,,
58316,82084,1,,
58317,82084,1,1,
58318,82084,1,1,
58319,82042,,1,
58320,82014,,1,
58321,82056,1,1,
58322,82056,1,1,
58323,82056,1,1,
58324,82056,,1,
58325,82056,,1,
58326,82056,,1,
58327,82126,1,1,
58328,82126,1,1,
58329,82105,,1,
58330,82105,,1,
58331,82105,,1,
58332,82105,,1,
58333,82105,,1,
58334,82105,,1,
58335,82070,,1,
58336,82070,,1,
58337,82070,1,1,
58338,82070,,1,
58339,82070,,1,
58340,82070,1,1,
58341,82049,1,1,
58342,82077,,1,
58343,82077,1,1,
58344,82077,1,1,
58345,82077,,1,
58346,82014,,1,
58347,82014,,1,
58348,82056,,1,
58349,82056,,1,
58350,82056,1,1,
58351,82070,,1,
58352,82070,,1,
58353,82070,,1,
58354,82049,,1,
58355,82049,,1,
58356,82049,1,1,
58357,82126,,1,
58358,82077,,1,
58359,82077,1,1,
58360,82077,1,1,
58361,82077,1,1,
58362,82077,,1,
58363,82126,,1,
58364,82133,1,1,
58365,82070,1,1,
58366,82133,1,1,
58367,82133,1,1,
58368,82084,,1,
58369,82098,1,1,
58370,82042,,1,
58371,82042,,1,
58372,82084,,1,
58373,82084,,1,
58374,82042,,1,
58375,82084,,1,
58376,82084,1,1,
58377,82049,,1,
58378,82084,1,1,
58379,82049,1,1,
58380,82014,,1,
58381,82021,,1,
58382,82070,,1,
58383,82049,,1,
58384,82049,,1,
58385,82070,,1,
58386,82063,,1,
58387,82084,,1,
58388,82084,,1,
58389,82014,1,1,
58390,82049,1,1,
58391,82098,1,1,
58392,82126,1,1,
58393,82098,1,1,
58394,82112,1,1,
58395,82028,1,1,
58396,82028,,1,
58397,82028,,1,
58398,82042,,1,
58399,82126,1,1,
58400,82133,1,1,
58401,82042,,1,
58402,82133,1,1,
58403,82084,,1,
58597,82021,,,1
58598,82056,,,1
58599,82056,,,1
58600,82091,,,1
58601,82098,,,1
58602,82112,,,1
58603,82063,,,1
58604,82084,,,1
58605,82084,,,1
58606,82084,,,1
58607,82084,,,1
58608,82084,,,1
58609,82084,,,1
58610,82084,,,1
58611,82084,,,1
58630,82021,,,1
58631,82056,,,1
58632,82056,,,1
58633,82126,,,1
58635,82084,,,1
58636,82021,,,
58637,82105,,,
58638,82063,,,
58640,82063,1,,
58641,82063,1,,
58642,82084,1,,
58643,82028,1,,
58644,82063,1,,
58645,82084,1,,
58646,82084,,1,
58647,82133,1,1,
58648,82063,,1,
58649,82084,1,1,
58650,82063,1,1,
